Annotated Answer,Final_Output,Original_Query,Quality_of_Answer,Query Type,Total_Cost,Total_Energy,Total_Latency,assignment,category,cost,energy,iteration,latency,plan,qoa,query_type,run_time_seconds,source_file,step_logs,struct_id,New_QoA_Score,Feasibility
Mark's wife.,"Ms. Casey's secret identity in Season 1 of Severance is Katie, the main protagonist's wife.",What is the secret identity of Ms. Casey in Season 1 of Severance?,0.3984306454658508,TV shows,7.079999999999999e-06,3.480776,4.984304,"(3,)",results_tv_shows,8.22e-06,8.487738400000001,1,12.154033600000002,"[([0], ['qwen2.5:14b'])]",0.6060403883457184,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""qwen2.5:14b"", ""prompt"": ""Question: What is the secret identity of Ms. Casey in Season 1 of Severance?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Ms. Casey's secret identity in Season 1 of Severance is Katie, the main protagonist's wife."", ""output"": ""Ms. Casey's secret identity in Season 1 of Severance is Katie, the main protagonist's wife."", ""input_tokens"": 30, ""output_tokens"": 22}]",0,0.39843064546585083,Feasible
March 2018,"October, 2008.",In what month and year did Billy Miller earn a Daytime Emmy nomination for his portrayal of Jason Morgan in the category of Outstanding Lead Actor?,0.6053773164749146,TV shows,2.585e-06,4.95944,7.049999999999999,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: In what month and year did Billy Miller earn a Daytime Emmy nomination for his portrayal of Jason Morgan in the category of Outstanding Lead Actor?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""October, 2008."", ""output"": ""October, 2008."", ""input_tokens"": 41, ""output_tokens"": 6}]",0,0.6053772568702698,Feasible
"February 15, 1956",Disney+,"What day, month, and year did the episode of Disneyland, ""Our Unsung Villains,"" premiere?",0.0770557075738906,TV shows,2.035e-06,3.90424,5.55,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: What day, month, and year did the episode of Disneyland, \""Our Unsung Villains,\"" premiere?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Disney+"", ""output"": ""Disney+"", ""input_tokens"": 35, ""output_tokens"": 2}]",0,0.07705572247505188,Feasible
"Season 2 Episode 3: ""Ike's Wee Wee""","Season 5, Episode 10",In which season and episode of South Park does Stan ask why dogs have cold noses?,0.5308222770690918,TV shows,2.035e-06,3.90424,5.55,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: In which season and episode of South Park does Stan ask why dogs have cold noses?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Season 5, Episode 10"", ""output"": ""Season 5, Episode 10"", ""input_tokens"": 30, ""output_tokens"": 7}]",0,0.5308222770690918,Feasible
John Wadsworth.,Daniel Holden,"Who murdered Vicky Fleming in the British drama series ""Happy Valley""?",0.4133957028388977,TV shows,1.5950000000000002e-06,3.06008,4.35,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: Who murdered Vicky Fleming in the British drama series \""Happy Valley\""?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Daniel Holden"", ""output"": ""Daniel Holden"", ""input_tokens"": 27, ""output_tokens"": 2}]",0,0.4133957624435425,Feasible
2,19,How many Targaryen kings had sat on the throne before Maegor the Cruel?,0.4577764570713043,TV shows,1.87e-06,3.58768,5.1000000000000005,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: How many Targaryen kings had sat on the throne before Maegor the Cruel?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""19"", ""output"": ""19"", ""input_tokens"": 33, ""output_tokens"": 1}]",0,0.45777642726898193,Feasible
Allison Perkins,Peter Manning,"Which character narrated the last episode of the ""One Life to Live"" series that aired on January 13, 2012?",0.2229763120412826,TV shows,2.31e-06,4.43184,6.3,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: Which character narrated the last episode of the \""One Life to Live\"" series that aired on January 13, 2012?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Peter Manning"", ""output"": ""Peter Manning"", ""input_tokens"": 40, ""output_tokens"": 2}]",0,0.2229761928319931,Feasible
"Season 5, Episode 15, ""Good Cop, Bad Cop""",Season 5 Episode 21,"What season and episode did Shai appear on the TV show ""Family Matters""?",0.6299350261688232,TV shows,1.925e-06,3.6932,5.25,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: What season and episode did Shai appear on the TV show \""Family Matters\""?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Season 5 Episode 21"", ""output"": ""Season 5 Episode 21"", ""input_tokens"": 29, ""output_tokens"": 6}]",0,0.6299350261688232,Feasible
Jenna,beenie feldstein plays linda as the lead character in what we do in the shadows,Who does Beanie Feldstein play in What We Do in the Shadows?,0.2394439578056335,TV shows,2.585e-06,4.95944,7.050000000000001,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: Who does Beanie Feldstein play in What We Do in the Shadows?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""beenie feldstein plays linda as the lead character in what we do in the shadows"", ""output"": ""beenie feldstein plays linda as the lead character in what we do in the shadows"", ""input_tokens"": 28, ""output_tokens"": 19}]",0,0.23944392800331116,Feasible
Dida Ritz,Dragula,Who did Latrice Royale lip-sync against on Episode 9 of Season 4 of RPDR?,0.224101647734642,TV shows,1.925e-06,3.6932,5.25,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: Who did Latrice Royale lip-sync against on Episode 9 of Season 4 of RPDR?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Dragula"", ""output"": ""Dragula"", ""input_tokens"": 33, ""output_tokens"": 2}]",0,0.22410167753696442,Feasible
Mark's wife.,Luke Casey,What is the secret identity of Ms. Casey in Season 1 of Severance?,0.3550753593444824,TV shows,1.76e-06,3.37664,4.8,"(1,)",results_tv_shows,6.9300000000000006e-06,13.29552,1,18.9,"[([0], ['llama3-chatqa:8b'])]",0.5324763000011444,TV shows,4102.664754152298,qoa_results_tv_shows_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""llama3-chatqa:8b"", ""prompt"": ""Question: What is the secret identity of Ms. Casey in Season 1 of Severance?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Luke Casey"", ""output"": ""Luke Casey"", ""input_tokens"": 30, ""output_tokens"": 2}]",0,0.3550754189491272,Feasible
HADES,Zero Dawn,What was the name of Project Zero Dawn's Extinction Failsafe Protocol in the video game Horizon Zero Dawn (2017)?,0.3077283501625061,Video games,3.83e-06,3.420753,2.456515,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What was the name of Project Zero Dawn's Extinction Failsafe Protocol in the video game Horizon Zero Dawn (2017)?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Zero Dawn"", ""output"": ""Zero Dawn"", ""input_tokens"": 39, ""output_tokens"": 2}]",0,0.30772829055786133,Feasible
"A Walk in Andante, 1:18","Dearly Beloved - Reprise, 2:33",What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?,0.3246151804924011,Video games,4.890000000000001e-06,3.754485,2.696175,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Dearly Beloved - Reprise, 2:33"", ""output"": ""Dearly Beloved - Reprise, 2:33"", ""input_tokens"": 33, ""output_tokens"": 12}]",0,0.3246151804924011,Feasible
24 August 2023,"August 26, 2023","What day, month, and year was the earliest release of the World of Warcraft: Classic Hardcore official servers?",0.9545801281929016,Video games,4.27e-06,3.504186,2.51643,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What day, month, and year was the earliest release of the World of Warcraft: Classic Hardcore official servers?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""August 26, 2023"", ""output"": ""August 26, 2023"", ""input_tokens"": 35, ""output_tokens"": 7}]",0,0.9545800685882568,Feasible
Rachell Marie Hofstetter,Rachell Marie Hofstetter,"What is the full name of the streamer Valkyrae, an American live streamer and YouTuber?",1.0,Video games,4.45e-06,3.671052,2.63626,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What is the full name of the streamer Valkyrae, an American live streamer and YouTuber?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Rachell Marie Hofstetter"", ""output"": ""Rachell Marie Hofstetter"", ""input_tokens"": 37, ""output_tokens"": 7}]",0,0.9999999403953552,Feasible
1.0.6.1,1.2.3.1,What Terraria version number release added sawmills to the game?,0.7687722444534302,Video games,3.46e-06,2.753289,1.977195,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What Terraria version number release added sawmills to the game?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""1.2.3.1"", ""output"": ""1.2.3.1"", ""input_tokens"": 26, ""output_tokens"": 7}]",0,0.7687722444534302,Feasible
"""Theme of Metal City""",Sweet Station,What is the name of Track 10 on the Sonic Free Riders Original Soundtrack released in 2010?,0.2253183424472808,Video games,3.47e-06,3.087021,2.216855,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What is the name of Track 10 on the Sonic Free Riders Original Soundtrack released in 2010?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Sweet Station"", ""output"": ""Sweet Station"", ""input_tokens"": 35, ""output_tokens"": 2}]",0,0.2253183126449585,Feasible
Linhardt,Manuela von Edmund.,"In Fire Emblem: Three Houses, which character tells Leonie about a holy weapon hidden at Lake Teutates that doesn't require a crest to wield?",0.2626985907554626,Video games,4.76e-06,4.088216999999999,2.935835,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: In Fire Emblem: Three Houses, which character tells Leonie about a holy weapon hidden at Lake Teutates that doesn't require a crest to wield?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""Manuela von Edmund."", ""output"": ""Manuela von Edmund."", ""input_tokens"": 44, ""output_tokens"": 5}]",0,0.2626986801624298,Feasible
"June 2nd, 2011","October 26, 2023","What day, month, and year did the Terraria version that increased the server player limit to 255 come out?",0.5187082290649414,Video games,4.36e-06,3.587619,2.576345,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What day, month, and year did the Terraria version that increased the server player limit to 255 come out?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""October 26, 2023"", ""output"": ""October 26, 2023"", ""input_tokens"": 36, ""output_tokens"": 7}]",0,0.5187082290649414,Feasible
10,24,What strength stat is needed to wield the Crystal Ring Shield in Dark Souls?,0.5860137939453125,Video games,2.68e-06,2.419557,1.737535,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: What strength stat is needed to wield the Crystal Ring Shield in Dark Souls?\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""24"", ""output"": ""24"", ""input_tokens"": 28, ""output_tokens"": 1}]",0,0.586013674736023,Feasible
2 Nov 2020,"November 18, 2020","Specify the exact day, month, and year Capcom reported that its servers were affected by ransomware, scrambling its data, and the threat actors, the Ragnar Locker hacker group, had allegedly stolen 1TB of sensitive corporate data and were blackmailing Capcom to pay them to remove the ransomware.",0.8002982139587402,Video games,7.6e-06,6.591206999999999,4.733285,"(4,)",results_video_games,1.1905e-05,10.7378271,1,7.7110605,"[([0], ['gemma3:27b'])]",0.4877739816904068,Video games,4065.018641471863,qoa_results_video_games_pop200_gen200_add0p3_flip0p1_mut0p3_level4_bound5_cb1p22em05_lb19.47_20.csv,"[{""node"": 0, ""type"": ""leaf"", ""model"": ""gemma3:27b"", ""prompt"": ""Question: Specify the exact day, month, and year Capcom reported that its servers were affected by ransomware, scrambling its data, and the threat actors, the Ragnar Locker hacker group, had allegedly stolen 1TB of sensitive corporate data and were blackmailing Capcom to pay them to remove the ransomware.\n\nProvide the accurate answer directly.\n\nOutput (nothing else):"", ""raw_output"": ""November 18, 2020"", ""output"": ""November 18, 2020"", ""input_tokens"": 72, ""output_tokens"": 7}]",0,0.8002982139587402,Feasible
